지점명,일시,평균기온(°C),일강수량(mm),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2),적산온도_7d,적산온도_14d,적산온도_30d,적산온도_60d,적산온도_90d,적산온도_120d,누적강수량_7d,누적강수량_14d,누적강수량_30d,누적강수량_60d,누적강수량_90d,누적강수량_120d,누적일조시간_7d,누적일조시간_14d,누적일조시간_30d,누적일조시간_60d,누적일조시간_90d,누적일조시간_120d,누적일사량_7d,누적일사량_14d,누적일사량_30d,누적일사량_60d,누적일사량_90d,누적일사량_120d
대관령,2017-01-01,-1.3,0.0,74.3,8.6,9.8,-1.3,-1.3,-1.3,-1.3,-1.3,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,8.6,8.6,8.6,8.6,8.6,8.6,9.8,9.8,9.8,9.8,9.8,9.8
대관령,2017-01-02,1.1,0.0,75.4,8.2,8.46,-0.1999999999999999,-0.1999999999999999,-0.1999999999999999,-0.1999999999999999,-0.1999999999999999,-0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,16.799999999999997,16.799999999999997,16.799999999999997,16.799999999999997,16.799999999999997,16.799999999999997,18.26,18.26,18.26,18.26,18.26,18.26
대관령,2017-01-03,-0.6,0.0,56.0,8.9,10.32,-0.7999999999999999,-0.7999999999999999,-0.7999999999999999,-0.7999999999999999,-0.7999999999999999,-0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,25.7,25.7,25.7,25.7,25.7,25.7,28.58,28.58,28.58,28.58,28.58,28.58
대관령,2017-01-04,-1.2,0.0,68.4,8.9,9.79,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,34.6,34.6,34.6,34.6,34.6,38.370000000000005,38.370000000000005,38.370000000000005,38.370000000000005,38.370000000000005,38.370000000000005
대관령,2017-01-05,-3.2,2.9,92.9,2.4,1.59,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,2.9,2.9,2.9,2.9,2.9,2.9,37.0,37.0,37.0,37.0,37.0,37.0,39.96,39.96,39.96,39.96,39.96,39.96
대관령,2017-01-06,-1.1,0.0,86.5,8.2,10.18,-6.300000000000001,-6.300000000000001,-6.300000000000001,-6.300000000000001,-6.300000000000001,-6.300000000000001,2.9,2.9,2.9,2.9,2.9,2.9,45.2,45.2,45.2,45.2,45.2,45.2,50.14,50.14,50.14,50.14,50.14,50.14
대관령,2017-01-07,-1.4,0.0,79.1,9.0,9.05,-7.7,-7.7,-7.7,-7.7,-7.7,-7.7,2.9,2.9,2.9,2.9,2.9,2.9,54.2,54.2,54.2,54.2,54.2,54.2,59.19,59.19,59.19,59.19,59.19,59.19
대관령,2017-01-08,1.1,0.2,93.0,0.8,4.19,-5.300000000000001,-6.6,-6.6,-6.6,-6.6,-6.6,3.1,3.1,3.1,3.1,3.1,3.1,46.4,55.0,55.0,55.0,55.0,55.0,53.580000000000005,63.38,63.38,63.38,63.38,63.38
대관령,2017-01-09,-1.1,0.7,73.5,8.2,10.28,-7.5,-7.7,-7.7,-7.7,-7.7,-7.7,3.8,3.8,3.8,3.8,3.8,3.8,46.400000000000006,63.2,63.2,63.2,63.2,63.2,55.400000000000006,73.66,73.66,73.66,73.66,73.66
대관령,2017-01-10,-6.6,0.0,53.5,9.1,10.7,-13.5,-14.3,-14.3,-14.3,-14.3,-14.3,3.8,3.8,3.8,3.8,3.8,3.8,46.6,72.3,72.3,72.3,72.3,72.3,55.78,84.36,84.36,84.36,84.36,84.36
대관령,2017-01-11,-8.5,0.0,40.3,9.2,11.26,-20.8,-22.8,-22.8,-22.8,-22.8,-22.8,3.8,3.8,3.8,3.8,3.8,3.8,46.9,81.5,81.5,81.5,81.5,81.5,57.24999999999999,95.62,95.62,95.62,95.62,95.62
대관령,2017-01-12,-5.9,0.0,47.8,9.3,10.81,-23.5,-28.700000000000003,-28.700000000000003,-28.700000000000003,-28.700000000000003,-28.700000000000003,0.8999999999999999,3.8,3.8,3.8,3.8,3.8,53.8,90.8,90.8,90.8,90.8,90.8,66.47,106.43,106.43,106.43,106.43,106.43
대관령,2017-01-13,-10.4,0.0,59.4,8.5,8.59,-32.8,-39.1,-39.1,-39.1,-39.1,-39.1,0.8999999999999999,3.8,3.8,3.8,3.8,3.8,54.1,99.3,99.3,99.3,99.3,99.3,64.88,115.02,115.02,115.02,115.02,115.02
대관령,2017-01-14,-13.4,0.0,46.8,9.4,11.56,-44.8,-52.5,-52.5,-52.5,-52.5,-52.5,0.8999999999999999,3.8,3.8,3.8,3.8,3.8,54.5,108.7,108.7,108.7,108.7,108.7,67.39,126.58,126.58,126.58,126.58,126.58
대관령,2017-01-15,-11.7,0.0,48.1,9.4,11.73,-57.6,-62.900000000000006,-64.2,-64.2,-64.2,-64.2,0.7,3.8,3.8,3.8,3.8,3.8,63.1,109.5,118.1,118.1,118.1,118.1,74.92999999999999,128.51,138.31,138.31,138.31,138.31
대관령,2017-01-16,-10.3,0.0,71.9,9.2,9.79,-66.8,-74.3,-74.5,-74.5,-74.5,-74.5,0.0,3.8,3.8,3.8,3.8,3.8,64.10000000000001,110.5,127.3,127.3,127.3,127.3,74.44,129.84,148.1,148.1,148.1,148.1
대관령,2017-01-17,-7.7,0.0,50.6,9.3,10.75,-67.9,-81.4,-82.2,-82.2,-82.2,-82.2,0.0,3.8,3.8,3.8,3.8,3.8,64.3,110.9,136.6,136.6,136.6,136.6,74.49,130.27,158.85,158.85,158.85,158.85
대관령,2017-01-18,-4.7,0.0,66.4,8.6,9.97,-64.1,-84.9,-86.9,-86.9,-86.9,-86.9,0.0,3.8,3.8,3.8,3.8,3.8,63.7,110.6,145.2,145.2,145.2,145.2,73.2,130.45,168.82,168.82,168.82,168.82
대관령,2017-01-19,-4.9,0.0,62.1,8.8,11.31,-63.1,-86.6,-91.8,-91.8,-91.8,-91.8,0.0,0.8999999999999999,3.8,3.8,3.8,3.8,63.2,117.0,154.0,154.0,154.0,154.0,73.7,140.17,180.13,180.13,180.13,180.13
대관령,2017-01-20,-7.7,10.1,82.3,2.0,3.15,-60.400000000000006,-93.2,-99.5,-99.5,-99.5,-99.5,10.1,11.0,13.9,13.9,13.9,13.9,56.7,110.8,156.0,156.0,156.0,156.0,68.25999999999999,133.14,183.28,183.28,183.28,183.28
대관령,2017-01-21,-9.4,0.0,79.6,8.0,11.99,-56.4,-101.2,-108.9,-108.9,-108.9,-108.9,10.1,11.0,13.9,13.9,13.9,13.9,55.3,109.8,164.0,164.0,164.0,164.0,68.69,136.08,195.27,195.27,195.27,195.27
대관령,2017-01-22,-11.7,0.1,59.9,9.5,12.38,-56.400000000000006,-114.0,-120.6,-120.6,-120.6,-120.6,10.2,10.9,14.0,14.0,14.0,14.0,55.4,118.5,173.5,173.5,173.5,173.5,69.34,144.27,207.65,207.65,207.65,207.65
대관령,2017-01-23,-14.0,0.0,64.1,9.6,12.96,-60.1,-126.9,-134.6,-134.6,-134.6,-134.6,10.2,10.2,14.0,14.0,14.0,14.0,55.8,119.9,183.1,183.1,183.1,183.1,72.51,146.95000000000002,220.61,220.61,220.61,220.61
대관령,2017-01-24,-12.3,0.0,57.3,9.7,13.05,-64.7,-132.6,-146.9,-146.9,-146.9,-146.9,10.2,10.2,14.0,14.0,14.0,14.0,56.2,120.5,192.8,192.8,192.8,192.8,74.81,149.29999999999998,233.66,233.66,233.66,233.66
대관령,2017-01-25,-11.8,0.0,56.4,9.7,13.67,-71.8,-135.9,-158.7,-158.7,-158.7,-158.7,10.2,10.2,14.0,14.0,14.0,14.0,57.3,121.0,202.5,202.5,202.5,202.5,78.51,151.71,247.33,247.33,247.33,247.33
대관령,2017-01-26,-7.7,0.0,55.6,7.5,11.3,-74.6,-137.7,-166.4,-166.4,-166.4,-166.4,10.2,10.2,14.0,14.0,14.0,14.0,56.0,119.2,210.0,210.0,210.0,210.0,78.5,152.2,258.63,258.63,258.63,258.63
대관령,2017-01-27,-4.9,1.7,60.6,9.4,13.01,-71.80000000000001,-132.2,-171.3,-171.3,-171.3,-171.3,1.8,11.9,15.7,15.7,15.7,15.7,63.4,120.1,219.4,219.4,219.4,219.4,88.36000000000001,156.62,271.64,271.64,271.64,271.64
대관령,2017-01-28,-5.7,0.0,54.8,8.5,12.15,-68.1,-124.5,-177.0,-177.0,-177.0,-177.0,1.8,11.9,15.7,15.7,15.7,15.7,63.9,119.2,227.9,227.9,227.9,227.9,88.52,157.20999999999998,283.79,283.79,283.79,283.79
대관령,2017-01-29,-1.1,5.5,66.5,2.4,1.93,-57.5,-113.9,-178.1,-178.1,-178.1,-178.1,7.2,17.4,21.2,21.2,21.2,21.2,56.8,112.2,230.3,230.3,230.3,230.3,78.07000000000001,147.41,285.72,285.72,285.72,285.72
대관령,2017-01-30,-6.1,1.1,82.0,4.4,6.7,-49.6,-109.7,-184.2,-184.2,-184.2,-184.2,8.3,18.5,22.3,22.3,22.3,22.3,51.6,107.4,234.7,234.7,234.7,234.7,71.81,144.32000000000002,292.42,292.42,292.42,292.42
대관령,2017-01-31,-8.7,0.0,60.3,7.1,7.49,-46.0,-110.7,-191.6,-192.9,-192.9,-192.9,8.3,18.5,22.3,22.3,22.3,22.3,49.0,105.2,233.2,241.8,241.8,241.8,66.25,141.06,290.11,299.91,299.91,299.91
대관령,2017-02-01,-7.3,0.0,55.8,9.1,13.43,-41.5,-113.3,-200.0,-200.2,-200.2,-200.2,8.3,18.5,22.3,22.3,22.3,22.3,48.4,105.7,234.1,250.9,250.9,250.9,66.00999999999999,144.52,295.08000000000004,313.34000000000003,313.34000000000003,313.34000000000003
대관령,2017-02-02,-6.8,0.0,48.9,9.9,14.61,-40.6,-115.2,-206.2,-207.0,-207.0,-207.0,8.3,18.5,22.3,22.3,22.3,22.3,50.8,106.8,235.1,260.8,260.8,260.8,69.32,147.82,299.37,327.95,327.95,327.95
대관령,2017-02-03,-4.0,0.0,66.6,9.8,14.88,-39.7,-111.5,-209.0,-211.0,-211.0,-211.0,6.6,8.4,22.3,22.3,22.3,22.3,51.2,114.6,236.0,270.6,270.6,270.6,71.19,159.55,304.46,342.83,342.83,342.83
대관령,2017-02-04,-2.0,0.0,50.5,5.9,10.45,-36.0,-104.1,-207.8,-213.0,-213.0,-213.0,6.6,8.4,19.4,22.3,22.3,22.3,48.6,112.5,239.5,276.5,276.5,276.5,69.49,158.01,313.32000000000005,353.28000000000003,353.28000000000003,353.28000000000003
대관령,2017-02-05,-1.6,0.0,75.0,4.5,7.91,-36.5,-94.0,-208.3,-214.6,-214.6,-214.6,1.1,8.3,19.4,22.3,22.3,22.3,50.7,107.5,235.8,281.0,281.0,281.0,75.47,153.54,311.05,361.19,361.19,361.19
대관령,2017-02-06,-5.7,0.0,65.6,9.8,14.02,-36.1,-85.69999999999999,-212.6,-220.3,-220.3,-220.3,0.0,8.3,19.4,22.3,22.3,22.3,56.1,107.7,236.6,290.8,290.8,290.8,82.79,154.6,316.02,375.21,375.21,375.21
대관령,2017-02-07,-7.6,0.0,69.5,5.5,8.93,-35.0,-81.0,-221.3,-227.9,-227.9,-227.9,0.0,8.3,19.2,22.3,22.3,22.3,54.5,103.5,241.3,296.3,296.3,296.3,84.22999999999999,150.48000000000002,320.76,384.14,384.14,384.14
대관령,2017-02-08,-6.2,0.0,59.3,3.9,7.98,-33.9,-75.4,-226.4,-234.1,-234.1,-234.1,0.0,8.3,18.5,22.3,22.3,22.3,49.3,97.7,237.0,300.2,300.2,300.2,78.78,144.79,318.46,392.12,392.12,392.12
대관령,2017-02-09,-9.1,0.0,64.9,6.9,10.36,-36.2,-76.8,-228.9,-243.2,-243.2,-243.2,0.0,8.3,18.5,22.3,22.3,22.3,46.3,97.1,234.8,307.1,307.1,307.1,74.53,143.85,318.12,402.48,402.48,402.48
대관령,2017-02-10,-11.7,0.0,61.8,9.7,14.9,-43.900000000000006,-83.60000000000001,-232.1,-254.9,-254.9,-254.9,0.0,6.6,18.5,22.3,22.3,22.3,46.2,97.4,235.3,316.8,316.8,316.8,74.55,145.73999999999998,321.76,417.38,417.38,417.38
대관령,2017-02-11,-10.6,0.0,59.9,10.1,15.37,-52.5,-88.5,-236.8,-265.5,-265.5,-265.5,0.0,6.6,18.5,22.3,22.3,22.3,50.4,99.0,236.1,326.9,326.9,326.9,79.47,148.96,326.32,432.75,432.75,432.75
대관령,2017-02-12,-6.7,0.0,57.0,10.2,15.7,-57.6,-94.1,-233.1,-272.2,-272.2,-272.2,0.0,1.1,18.5,22.3,22.3,22.3,56.1,106.8,237.8,337.1,337.1,337.1,87.25999999999999,162.73,333.43,448.45,448.45,448.45
대관령,2017-02-13,-5.4,0.0,62.8,9.7,15.71,-57.3,-93.4,-225.1,-277.6,-277.6,-277.6,0.0,0.0,18.5,22.3,22.3,22.3,55.99999999999999,112.1,238.1,346.8,346.8,346.8,88.95,171.73999999999998,337.58000000000004,464.16,464.16,464.16
대관령,2017-02-14,-5.1,0.0,59.4,10.1,15.1,-54.8,-89.8,-218.5,-282.7,-282.7,-282.7,0.0,0.0,18.5,22.3,22.3,22.3,60.6,115.1,238.8,356.9,356.9,356.9,95.12,179.35,340.95,479.26,479.26,479.26
대관령,2017-02-15,-1.8,0.0,47.1,9.5,14.07,-50.4,-84.3,-210.0,-284.5,-284.5,-284.5,0.0,0.0,18.5,22.3,22.3,22.3,66.19999999999999,115.5,239.1,366.4,366.4,366.4,101.21,179.99,345.23,493.33,493.33,493.33
대관령,2017-02-16,3.7,0.0,50.6,10.1,15.78,-37.6,-73.8,-198.6,-280.8,-280.8,-280.8,0.0,0.0,18.5,22.3,22.3,22.3,69.39999999999999,115.7,239.9,376.5,376.5,376.5,106.63,181.16,350.26,509.11,509.11,509.11
대관령,2017-02-17,1.5,2.8,61.0,9.1,14.88,-24.4,-68.3,-192.4,-279.3,-279.3,-279.3,2.8,2.8,21.3,25.1,25.1,25.1,68.8,115.0,240.4,385.6,385.6,385.6,106.61,181.16,355.17,523.99,523.99,523.99
대관령,2017-02-18,-6.1,0.0,54.3,9.4,14.31,-19.9,-72.4,-193.6,-285.4,-285.4,-285.4,2.8,2.8,21.3,25.1,25.1,25.1,68.1,118.5,241.0,395.0,395.0,395.0,105.55,185.02,358.17,538.3,538.3,538.3
대관령,2017-02-19,-2.6,0.0,67.6,5.4,10.03,-15.8,-73.39999999999999,-188.5,-288.0,-288.0,-288.0,2.8,2.8,11.2,25.1,25.1,25.1,63.3,119.4,244.4,400.4,400.4,400.4,99.88,187.14,365.05,548.33,548.33,548.33
대관령,2017-02-20,-2.2,0.0,68.4,10.0,16.35,-12.599999999999998,-69.9,-181.3,-290.2,-290.2,-290.2,2.8,2.8,11.2,25.1,25.1,25.1,63.6,119.6,246.4,410.4,410.4,410.4,100.52,189.47,369.41,564.68,564.68,564.68
대관령,2017-02-21,-5.1,0.0,67.0,10.3,17.06,-12.599999999999998,-67.39999999999999,-174.70000000000002,-295.3,-295.3,-295.3,2.8,2.8,11.1,25.1,25.1,25.1,63.8,124.4,247.2,420.7,420.7,420.7,102.48,197.6,374.09,581.74,581.74,581.74
대관령,2017-02-22,-0.5,4.4,76.0,1.6,4.19,-11.299999999999995,-61.7,-161.20000000000002,-295.8,-295.8,-295.8,7.2,7.2,15.500000000000002,29.5,29.5,29.5,55.9,122.1,239.2,422.3,422.3,422.3,92.6,193.81,365.32,585.93,585.93,585.93
대관령,2017-02-23,-3.9,0.0,72.0,8.8,12.69,-18.9,-56.5,-152.79999999999998,-299.7,-299.7,-299.7,7.2,7.2,15.500000000000002,29.5,29.5,29.5,54.6,124.0,238.3,431.1,431.1,431.1,89.50999999999999,196.14,364.96,598.62,598.62,598.62
대관령,2017-02-24,-5.6,0.0,61.6,10.6,17.87,-26.0,-50.39999999999999,-146.60000000000002,-305.3,-305.3,-305.3,4.4,7.2,15.500000000000002,29.5,29.5,29.5,56.1,124.9,239.2,441.7,441.7,441.7,92.5,199.11,369.16,616.49,616.49,616.49
대관령,2017-02-25,-2.5,0.0,58.5,10.3,17.54,-22.4,-42.3,-141.4,-307.8,-307.8,-307.8,4.4,7.2,15.500000000000002,29.5,29.5,29.5,57.0,125.1,242.0,452.0,452.0,452.0,95.73,201.28,375.4,634.03,634.03,634.03
대관령,2017-02-26,-3.1,0.0,72.5,10.6,17.45,-22.9,-38.7,-139.6,-310.9,-310.9,-310.9,4.4,7.2,13.8,29.5,29.5,29.5,62.2,125.5,243.2,462.6,462.6,462.6,103.15,203.03,379.84,651.48,651.48,651.48
대관령,2017-02-27,-2.6,0.0,75.0,10.5,15.49,-23.3,-35.9,-136.5,-313.5,-313.5,-313.5,4.4,7.2,13.8,29.5,29.5,29.5,62.7,126.3,245.2,473.1,473.1,473.1,102.29,202.81,383.18,666.97,666.97,666.97
대관령,2017-02-28,1.3,0.0,47.8,10.5,17.26,-16.9,-29.5,-134.1,-312.2,-312.2,-312.2,4.4,7.2,8.3,29.5,29.5,29.5,62.900000000000006,126.7,253.3,483.6,483.6,483.6,102.49,204.97000000000003,398.51,684.23,684.23,684.23
대관령,2017-03-01,1.2,1.5,68.5,2.0,7.88,-15.2,-26.5,-126.8,-311.0,-311.0,-311.0,1.5,8.7,8.700000000000001,31.0,31.0,31.0,63.3,119.2,250.9,485.6,485.6,485.6,106.18,198.78,399.69,692.11,692.11,692.11
대관령,2017-03-02,-1.5,4.6,87.0,3.0,4.94,-12.799999999999995,-31.7,-119.6,-311.2,-312.5,-312.5,6.1,13.3,13.3,35.6,35.6,35.6,57.5,112.1,246.8,480.0,488.6,488.6,98.43,187.94,397.14,687.25,697.05,697.05
대관령,2017-03-03,-1.6,0.0,61.0,10.8,18.53,-8.799999999999999,-34.8,-113.9,-313.90000000000003,-314.1,-314.1,6.1,10.5,13.3,35.6,35.6,35.6,57.7,113.8,248.5,482.6,499.4,499.4,99.09,191.59,402.24,697.32,715.58,715.58
대관령,2017-03-04,0.1,0.0,68.0,10.3,17.61,-6.199999999999998,-28.6,-107.0,-313.2,-314.0,-314.0,6.1,10.5,13.3,35.6,35.6,35.6,57.7,114.7,248.9,484.0,509.7,509.7,99.16,194.89,405.24,704.61,733.19,733.19
대관령,2017-03-05,1.5,0.0,63.9,7.1,12.42,-1.5999999999999983,-24.5,-101.5,-310.5,-312.5,-312.5,6.1,10.5,13.3,35.6,35.6,35.6,54.2,116.4,246.2,482.2,516.8,516.8,94.13,197.28,402.78,707.24,745.61,745.61
대관령,2017-03-06,-3.3,0.5,54.3,10.9,17.37,-2.299999999999998,-25.6,-102.8,-310.6,-315.8,-315.8,6.6,11.0,13.8,33.2,36.1,36.1,54.6,117.3,251.2,490.7,527.7,527.7,96.01,198.3,409.7,723.02,762.98,762.98
대관령,2017-03-07,-6.1,0.0,42.3,10.8,19.46,-9.699999999999998,-26.6,-107.3,-315.6,-321.9,-321.9,6.6,11.0,13.8,33.2,36.1,36.1,54.9,117.8,257.5,493.3,538.5,538.5,98.21,200.7,421.25,732.3000000000001,782.44,782.44
대관령,2017-03-08,-5.6,0.0,61.8,10.3,17.6,-16.5,-31.7,-107.2,-319.8,-327.5,-327.5,5.1,6.6,13.8,33.2,36.1,36.1,63.2,126.5,258.0,494.6,548.8,548.8,107.93,214.11,424.83,740.8499999999999,800.04,800.04
대관령,2017-03-09,-1.8,0.0,54.1,9.4,16.35,-16.799999999999997,-29.6,-101.4,-322.7,-329.3,-329.3,0.5,6.6,13.8,33.0,36.1,36.1,69.6,127.1,261.9,503.2,558.2,558.2,119.34,217.77,432.25,753.01,816.39,816.39
대관령,2017-03-10,-0.2,0.0,41.9,11.0,19.33,-15.399999999999997,-24.2,-95.4,-321.8,-329.5,-329.5,0.5,6.6,13.8,32.300000000000004,36.1,36.1,69.80000000000001,127.5,269.0,506.0,569.2,569.2,120.14,219.23,443.6,762.0600000000001,835.72,835.72
대관령,2017-03-11,2.4,0.0,41.6,10.9,19.2,-13.099999999999996,-19.3,-83.89999999999999,-312.8,-327.1,-327.1,0.5,6.6,13.8,32.300000000000004,36.1,36.1,70.4,128.1,273.0,507.8,580.1,580.1,121.73,220.89,452.44,770.56,854.92,854.92
대관령,2017-03-12,4.9,0.0,46.6,3.8,10.35,-9.699999999999998,-11.299999999999995,-67.3,-299.4,-322.2,-322.2,0.5,6.6,13.8,32.300000000000004,36.1,36.1,67.10000000000001,121.3,267.1,502.4,583.9,583.9,119.66,213.79,447.89,769.65,865.27,865.27
대관령,2017-03-13,1.3,0.0,71.8,10.7,18.7,-5.099999999999997,-7.399999999999999,-55.4,-292.2,-320.9,-320.9,0.0,6.6,13.8,32.300000000000004,36.1,36.1,66.9,121.5,267.70000000000005,503.8,594.6,594.6,120.99,217.0,451.22,777.5400000000001,883.97,883.97
대관령,2017-03-14,-3.6,0.4,85.8,2.6,6.85,-2.599999999999997,-12.3,-52.3,-285.4,-324.5,-324.5,0.4,7.0,14.2,32.7,36.5,36.5,58.7,113.6,260.1,497.9,597.2,597.2,108.38,206.59,442.37,775.8000000000001,890.82,890.82
대관령,2017-03-15,-3.0,0.0,76.8,11.0,18.19,2.664535259100376e-15,-16.5,-49.9,-275.0,-327.5,-327.5,0.4,5.5,14.2,32.7,36.5,36.5,59.4,122.6,261.4,499.5,608.2,608.2,108.97,216.9,444.85,782.43,909.01,909.01
대관령,2017-03-16,-0.9,0.0,68.6,10.5,19.27,0.9000000000000027,-15.9,-45.7,-264.2,-328.4,-328.4,0.4,0.9,14.2,32.7,36.5,36.5,60.5,130.1,261.8,500.6,618.7,618.7,111.89,231.23,449.02,789.97,928.28,928.28
대관령,2017-03-17,0.8,0.0,60.1,11.3,19.95,1.9000000000000028,-13.499999999999998,-43.1,-253.1,-327.6,-327.6,0.4,0.9,14.2,32.7,36.5,36.5,60.8,130.6,263.6,502.7,630.0,630.0,112.51,232.65,454.9,800.13,948.23,948.23
대관령,2017-03-18,4.2,0.0,45.1,7.8,14.78,3.700000000000003,-9.4,-42.6,-241.2,-323.4,-323.4,0.4,0.9,14.2,32.7,36.5,36.5,57.7,128.1,261.3,501.2,637.8,637.8,108.09,229.82,453.9,804.16,963.01,963.01
대관령,2017-03-19,2.9,0.0,53.3,11.1,20.36,1.7000000000000024,-7.999999999999998,-41.2,-233.6,-320.5,-320.5,0.4,0.9,11.400000000000002,32.7,36.5,36.5,65.0,132.1,263.3,503.7,648.9,648.9,118.1,237.76,459.38,814.55,983.37,983.37
대관령,2017-03-20,4.1,0.0,45.4,3.6,9.91,4.500000000000002,-0.5999999999999988,-31.0,-224.6,-316.4,-316.4,0.4,0.4,11.400000000000002,32.7,36.5,36.5,57.9,124.8,257.5,498.5,652.5,652.5,109.31,230.3,454.98,813.15,993.28,993.28
대관령,2017-03-21,-0.4,0.6,77.8,2.9,6.7,7.700000000000001,5.1000000000000005,-28.8,-217.3,-316.8,-316.8,0.6,1.0,12.000000000000002,23.200000000000003,37.1,37.1,58.2,116.9,255.0,499.4,655.4,655.4,109.16,217.54,451.65,816.7,999.98,999.98
대관령,2017-03-22,2.3,0.0,51.6,10.6,20.82,13.000000000000002,13.0,-24.3,-205.6,-314.5,-314.5,0.6,1.0,12.000000000000002,23.200000000000003,37.1,37.1,57.8,117.2,255.6,502.0,666.0,666.0,111.79,220.76,456.12,825.53,1020.8,1020.8
대관령,2017-03-23,0.4,0.0,74.4,5.3,9.82,14.300000000000002,15.2,-18.8,-193.5,-314.1,-314.1,0.6,1.0,12.000000000000002,23.1,37.1,37.1,52.6,113.1,250.6,497.8,671.3,671.3,102.34,214.23,448.88,822.97,1030.62,1030.62
대관령,2017-03-24,-0.2,0.0,80.5,7.6,14.86,13.3,15.2,-18.5,-179.70000000000002,-314.3,-314.3,0.6,1.0,7.600000000000001,23.1,37.1,37.1,48.9,109.7,256.6,495.8,678.9,678.9,97.25,209.76,459.55,824.87,1045.48,1045.48
대관령,2017-03-25,-0.2,1.7,91.6,1.8,7.0,8.900000000000002,12.6,-14.799999999999995,-167.6,-314.5,-314.5,2.3,2.7,9.3,24.8,38.8,38.8,42.9,100.6,249.6,487.9,680.7,680.7,89.47,197.56,453.86,818.82,1052.48,1052.48
대관령,2017-03-26,0.4,0.2,89.8,3.7,9.72,6.400000000000001,8.100000000000001,-8.799999999999997,-155.4,-314.1,-314.1,2.5,2.9,9.500000000000002,25.0,39.0,39.0,35.5,100.5,242.7,481.9,684.4,684.4,78.83,196.93,445.71,814.87,1062.2,1062.2
대관령,2017-03-27,0.4,1.4,82.4,3.7,10.52,2.700000000000002,7.200000000000001,-5.899999999999998,-147.29999999999998,-313.7,-313.7,3.9,4.3,10.900000000000002,26.4,40.4,40.4,35.599999999999994,93.5,236.1,478.1,688.1,688.1,79.44,188.75,438.69,814.09,1072.72,1072.72
대관령,2017-03-28,1.6,0.0,68.6,10.3,19.07,4.700000000000002,12.4,-1.1999999999999975,-140.79999999999998,-312.1,-312.1,3.3,3.9,10.900000000000002,24.7,40.4,40.4,43.0,101.2,235.8,479.0,698.4,698.4,91.81,200.97000000000003,440.31,820.15,1091.79,1091.79
대관령,2017-03-29,4.0,0.0,50.0,11.2,21.62,6.400000000000002,19.4,5.400000000000002,-131.1,-308.1,-308.1,3.3,3.9,10.900000000000002,24.7,40.4,40.4,43.6,101.4,236.5,481.7000000000001,709.6,709.6,92.61,204.4,446.44,829.62,1113.41,1113.41
대관령,2017-03-30,4.5,0.0,67.0,10.4,19.73,10.500000000000002,24.8,8.600000000000001,-125.5,-303.6,-303.6,3.3,3.9,10.900000000000002,19.2,40.4,40.4,48.7,101.3,236.4,489.7,720.0,720.0,102.52,204.86,448.91,847.42,1133.14,1133.14
대관령,2017-03-31,1.0,6.9,92.6,2.9,2.75,11.700000000000005,25.0,8.400000000000002,-118.4,-302.6,-302.6,10.2,10.8,16.3,25.000000000000004,47.3,47.3,44.0,92.9,237.3,488.2,722.9,722.9,90.41,187.66000000000005,443.78,843.47,1135.89,1135.89
대관령,2017-04-01,0.6,4.1,92.9,2.7,7.36,12.500000000000002,21.4,10.500000000000002,-109.1,-300.7,-302.0,12.6,14.9,15.8,29.1,51.4,51.4,44.900000000000006,87.80000000000001,237.0,483.8,717.0,725.6,90.77,180.24,446.2,843.34,1133.45,1143.25
대관령,2017-04-02,3.6,0.0,60.8,11.1,22.85,15.700000000000005,22.1,15.700000000000005,-98.2,-298.2,-298.4,12.4,14.9,15.8,29.1,51.4,51.4,52.3,87.8,237.3,485.8,719.9000000000001,736.7,103.9,182.73,450.52,852.76,1147.84,1166.1
대관령,2017-04-03,7.7,0.0,40.6,12.1,23.29,23.0,25.7,23.300000000000004,-83.7,-289.9,-290.7,11.0,14.9,15.8,29.1,51.4,51.4,60.7,96.3,239.1,488.0,723.0999999999999,748.8,116.67,196.11,456.2,861.4399999999999,1160.8100000000002,1189.39
대관령,2017-04-04,9.1,0.0,42.5,12.0,21.99,30.500000000000004,35.2,30.9,-70.6,-279.6,-281.6,11.0,14.3,15.8,29.1,51.4,51.4,62.4,105.4,244.0,490.2,726.1999999999999,760.8,119.59,211.4,465.77,868.55,1173.0100000000002,1211.38
대관령,2017-04-05,9.0,6.8,61.4,1.9,6.5,35.5,41.900000000000006,43.2,-59.6,-267.40000000000003,-272.6,17.8,21.1,22.1,35.900000000000006,55.3,58.2,53.1,96.7,235.0,486.2,725.7,762.7,104.47,197.08,454.9,864.6,1177.92,1217.88
대관령,2017-04-06,10.0,5.5,80.0,6.2,9.95,41.0,51.5,59.3,-48.0,-256.3,-262.6,23.3,26.6,27.6,41.400000000000006,60.8,63.7,48.9,97.6,230.4,487.9,723.6999999999999,768.9,94.69,197.21,445.39,866.64,1177.6899999999998,1227.83
